booking_id,booking_datetime,checkin_date,lead_time_days,stay_nights,num_rooms,num_adults,num_children,customer_age,loyalty_points,avg_daily_rate,discount_pct,distance_to_airport_km,competitor_rate,marketing_score,seasonal_index,market_segment,channel,room_type,meal_plan,customer_tier,country_code,weekend_flag,target_class,target_value
194807,08:58.7,7/8/2025,184,2,2,3,0,49,618.4,124.1,0,3.95,124.65,0.36,1.35,Other,OTA,Presidential,BB,Silver,DE,No,Completed,614.92
42220,48:02.6,1/5/2025,195,1,2,2,1,32,5153.1,50.0,0,4.12,52.2,0.2,0.7,Corporate,Direct,Deluxe,HB,Silver,JP,Yes,Cancelled,75.02
70157,12:39.8,9/28/2023,170,7,3,4,1,31,1090.8,140.91,5,5.06,142.48,0.408,1.05,Other,Direct,Studio,BB,Bronze,SE,No,Cancelled,3018.42
104678,25:13.1,4/9/2025,135,3,1,1,1,21,537.1,132.34,10,5.37,142.06,0.086,0.9,Leisure,OTA,Presidential,SC,Bronze,IT,No,Completed,284.21
23541,24:52.0,12/29/2025,345,4,1,2,2,52,3346.2,157.41,0,3.1,156.7,0.047,0.75,Leisure,OTA,Executive,BB,Bronze,CA,No,NoShow,477.57
42161,45:34.1,12/26/2023,186,1,1,2,1,21,552.5,213.18,10,8.66,230.15,0.636,0.75,Other,Direct,Suite,BB,Bronze,NL,No,Cancelled,156.58
159286,32:29.9,12/11/2023,237,4,1,1,0,39,106.1,183.48,20,12.92,181.37,0.237,0.75,Corporate,Direct,Deluxe,BB,Gold,IT,No,Completed,444.57
82748,58:39.0,10/19/2025,333,2,1,1,0,40,5301.9,66.46,10,4.08,63.9,0.113,0.95,Corporate,OTA,Economy,BB,Bronze,IT,Yes,NoShow,108.52
140428,26:31.6,9/30/2025,273,3,1,2,0,45,1610.5,140.89,5,8.72,148.98,0.352,1.05,Other,TravelAgent,Family,HB,Gold,PT,No,Completed,430.49
85946,36:25.3,4/5/2024,320,4,1,1,0,41,616.2,180.28,10,2.78,188.85,0.137,0.9,Business,OTA,Presidential,HB,Bronze,CH,Yes,NoShow,607.56
5335,02:53.0,10/12/2024,203,5,1,1,0,56,408.4,132.88,5,11.62,135.03,0.134,0.95,Leisure,Direct,Executive,BB,Bronze,KR,Yes,Cancelled,611.42
95242,45:50.8,7/15/2024,150,3,1,1,0,62,197.6,108.11,0,14.13,112.51,0.272,1.35,Business,Direct,Economy,BB,Gold,BE,No,Completed,414.31
13922,20:53.0,7/15/2025,287,4,1,2,2,18,1230.2,62.99,0,9.69,62.56,0.404,1.35,Corporate,OTA,Suite,BB,Bronze,IT,No,NoShow,366.15
161759,36:15.1,7/14/2023,29,2,1,2,0,50,543.1,148.81,0,9.13,162.95,0.343,1.35,Corporate,Direct,Presidential,BB,Silver,SA,Yes,Cancelled,386.58
74499,31:16.0,12/30/2024,44,1,1,1,1,35,847.8,188.62,5,9.91,202.0,0.179,0.75,Business,Direct,Standard,BB,Gold,DK,No,Completed,128.21
181593,47:02.9,8/9/2024,345,4,1,1,2,58,3398.1,198.53,20,8.29,215.48,0.11,1.3,Group,Direct,Economy,BB,Silver,IE,Yes,Completed,814.11
132109,19:47.4,11/7/2024,363,4,1,1,2,57,361.1,81.57,20,7.27,82.78,0.58,0.8,Leisure,OTA,Deluxe,BB,Bronze,SE,No,Cancelled,199.16
125668,59:17.4,8/26/2025,198,1,2,3,0,45,270.9,179.23,10,6.78,162.66,0.221,1.3,Corporate,Direct,Deluxe,BB,Gold,SE,No,NoShow,411.82
7860,25:28.7,2/20/2025,166,4,1,2,0,45,366.4,167.48,20,6.03,171.92,0.291,0.75,Corporate,Direct,Standard,BB,Platinum,CA,No,NoShow,407.81
60820,19:40.6,10/20/2023,151,2,1,1,3,29,1025.5,75.13,10,13.07,67.41,0.122,0.95,Business,TravelAgent,Presidential,HB,Bronze,NZ,Yes,Completed,130.29
129326,14:23.0,9/16/2025,157,6,1,1,2,47,191.9,131.84,15,4.62,147.43,0.265,1.05,Group,OTA,Presidential,BB,Bronze,IT,No,Completed,734.8
94323,21:34.3,4/18/2023,35,7,1,2,0,42,2108.3,126.35,5,4.7,132.52,0.441,0.9,Leisure,Direct,Family,BB,Silver,ZA,No,Completed,722.27
5792,02:08.3,2/28/2024,86,5,1,2,0,49,800.0,144.78,15,3.31,148.22,0.365,0.75,Corporate,OTA,Presidential,HB,Platinum,BR,No,NoShow,472.12
74237,58:39.4,10/9/2025,301,3,2,2,1,34,1012.4,106.24,10,10.33,94.73,0.545,0.95,Leisure,OTA,Suite,FB,Bronze,NO,No,NoShow,497.39
151913,38:00.3,7/11/2025,351,3,1,2,1,46,681.2,138.34,10,6.04,150.9,0.224,1.35,Leisure,Direct,Executive,HB,Bronze,IT,Yes,Cancelled,486.5
163772,19:11.9,3/17/2025,0,4,2,3,2,39,1090.8,119.01,0,5.2,116.65,0.517,0.85,Other,OTA,Suite,BB,Bronze,BR,No,Completed,816.5
179088,06:14.5,6/1/2026,363,7,1,1,0,59,2510.9,227.5,5,10.11,234.11,0.192,1.2,Other,OTA,Economy,BB,Bronze,SA,No,Completed,1943.66
144063,46:06.2,7/11/2024,252,4,1,1,1,42,1918.3,110.5,5,4.62,118.78,0.155,1.35,Business,Direct,Deluxe,BB,Bronze,NO,No,Completed,575.78
40492,00:58.5,6/27/2024,144,1,1,2,0,49,800.7,175.68,15,7.37,176.84,0.346,1.2,Leisure,Corporate,Deluxe,FB,Silver,AE,No,Cancelled,197.42
187683,07:28.8,6/3/2024,182,2,2,3,0,35,788.8,197.97,10,4.83,210.23,0.517,1.2,Leisure,OTA,Standard,BB,Gold,IT,No,Cancelled,838.28
100625,22:25.8,3/13/2025,178,2,3,4,1,62,133.8,101.53,5,16.61,94.21,0.536,0.85,Group,Direct,Presidential,BB,Gold,FI,No,Cancelled,491.08
34236,43:42.7,8/22/2024,239,5,1,2,0,49,4868.5,152.34,10,9.1,151.01,0.209,1.3,Leisure,Direct,Executive,BB,Silver,CH,No,Cancelled,912.64
196874,09:53.3,11/9/2023,32,4,1,1,1,48,580.5,134.42,15,4.91,131.07,0.051,0.8,Group,Direct,Executive,SC,Bronze,NL,No,Cancelled,353.12
53102,10:12.8,6/19/2023,109,1,2,3,1,59,1542.2,193.49,0,5.56,213.18,0.388,1.2,Corporate,Direct,Studio,BB,Silver,ES,No,NoShow,483.5
143476,53:31.5,3/25/2024,122,3,1,1,2,44,1753.3,152.88,20,5.25,154.46,0.24,0.85,Other,TravelAgent,Deluxe,BB,Platinum,DK,No,Cancelled,303.12
45572,01:02.1,2/18/2026,284,3,1,1,0,44,2756.0,124.83,0,7.84,125.0,0.503,0.75,Group,OTA,Family,HB,Silver,CH,No,NoShow,282.57
35496,07:48.3,10/24/2023,293,2,2,3,1,36,1645.8,144.24,20,5.86,139.77,0.14,0.95,Leisure,Direct,Economy,BB,Platinum,NL,No,Completed,454.75
118870,23:45.2,6/28/2024,36,1,2,2,0,21,523.3,210.0,0,11.66,217.78,0.232,1.2,Corporate,Direct,Economy,BB,Bronze,FI,Yes,Cancelled,488.62
30764,18:21.0,10/18/2025,316,1,1,1,1,48,914.2,80.86,5,4.78,78.6,0.333,0.95,Business,Direct,Deluxe,HB,Bronze,SG,Yes,NoShow,76.87
117378,23:05.8,9/2/2023,159,2,1,1,0,34,1333.3,113.29,0,4.68,119.2,0.164,1.05,Leisure,Direct,Standard,HB,Bronze,NZ,Yes,Completed,224.16
11491,49:44.2,3/17/2025,13,7,1,2,2,37,4194.3,152.76,10,9.72,160.8,0.13,0.85,Leisure,Corporate,Economy,BB,Bronze,FI,No,Completed,824.8
3167,09:59.9,10/24/2023,278,4,1,2,1,27,2864.2,181.59,25,8.2,171.46,0.294,0.95,Leisure,Direct,Economy,BB,Silver,JP,No,Cancelled,520.34
144731,29:54.2,6/27/2023,21,2,1,2,0,33,1929.7,219.52,5,3.14,222.91,0.402,1.2,Leisure,Direct,Deluxe,HB,Bronze,CA,No,Cancelled,482.2
188966,09:46.2,3/10/2023,16,3,1,2,0,51,689.9,119.82,0,11.88,123.16,0.403,0.85,Other,Direct,Family,BB,Silver,ZA,Yes,NoShow,271.19
119263,55:28.3,4/17/2025,226,2,1,1,1,34,617.0,204.59,15,10.54,215.4,0.529,0.9,Corporate,OTA,Suite,BB,Bronze,NO,No,Completed,274.45
4649,04:40.5,7/21/2023,188,2,1,1,0,52,5893.2,100.11,10,10.64,96.57,0.447,1.35,Leisure,OTA,Presidential,BB,Bronze,IT,Yes,Completed,247.05
148762,09:29.8,1/7/2024,108,4,1,1,0,34,3371.7,110.4,15,7.15,116.79,0.212,0.7,Group,Direct,Deluxe,BB,Silver,AE,Yes,Cancelled,255.63
149479,36:46.6,7/1/2025,217,2,1,1,0,30,1047.0,180.77,30,12.73,192.6,0.361,1.35,Business,OTA,Executive,HB,Bronze,SG,No,Cancelled,323.8
172996,12:39.8,6/11/2024,298,5,2,2,0,50,538.3,158.6,10,4.46,154.01,0.021,1.2,Business,Direct,Studio,BB,Bronze,SE,No,NoShow,1678.37
153698,34:10.6,2/17/2024,124,4,1,2,0,29,204.9,90.89,10,3.14,96.1,0.155,0.75,Group,OTA,Family,FB,Bronze,IT,Yes,Cancelled,249.18
64422,49:54.6,12/29/2024,109,5,1,2,0,27,1717.8,141.51,30,9.44,141.91,0.291,0.75,Business,OTA,Family,BB,Silver,ES,Yes,NoShow,411.45
63045,53:31.2,1/8/2025,201,2,1,2,0,42,181.5,122.73,0,21.24,136.38,0.258,0.7,Group,OTA,Standard,BB,Bronze,SE,No,NoShow,190.04
128163,46:23.1,2/15/2024,224,1,1,1,0,42,1938.4,172.59,0,11.81,182.58,0.343,0.75,Corporate,Direct,Presidential,BB,Bronze,CA,No,Completed,133.62
43690,52:49.4,2/24/2025,148,2,1,2,1,45,3460.5,143.73,15,4.22,154.14,0.419,0.75,Other,OTA,Standard,HB,Silver,AE,No,Cancelled,203.7
150091,47:05.7,12/27/2024,53,2,2,2,2,46,556.0,109.75,10,10.19,108.46,0.316,0.75,Group,TravelAgent,Deluxe,SC,Silver,AE,Yes,Cancelled,257.79
163953,27:46.7,4/20/2024,298,3,1,2,0,38,629.7,177.9,0,5.41,174.51,0.162,0.9,Group,TravelAgent,Economy,HB,Silver,AU,Yes,NoShow,473.85
22736,02:25.9,10/9/2025,338,2,2,3,0,45,1090.8,200.13,5,10.4,209.74,0.727,0.95,Group,TravelAgent,Suite,BB,Bronze,AE,No,NoShow,768.52
18104,15:43.0,5/28/2023,34,3,1,1,0,58,686.3,208.51,10,5.35,217.51,0.287,1.0,Corporate,Direct,Studio,SC,Silver,KR,Yes,NoShow,550.19
173732,02:41.3,10/17/2024,8,1,1,1,0,43,1798.6,136.62,5,9.28,138.9,0.131,0.95,Leisure,OTA,Deluxe,BB,Silver,AE,No,NoShow,124.38
169248,36:57.4,9/29/2023,147,4,2,3,0,55,634.5,152.81,15,4.2,160.4,0.113,1.05,Group,Direct,Standard,BB,Gold,JP,Yes,Cancelled,1041.14
31840,41:56.8,3/28/2026,299,3,1,1,1,32,1107.2,122.07,10,4.51,126.26,0.837,0.85,Other,Direct,Studio,SC,Silver,PT,Yes,NoShow,284.73
65342,30:57.7,10/1/2024,169,2,1,1,0,52,605.2,157.22,10,9.03,171.18,0.279,0.95,Group,OTA,Economy,BB,Bronze,IN,No,NoShow,286.26
127822,26:31.5,6/9/2023,22,3,1,2,0,31,871.0,140.97,25,7.04,145.82,0.435,1.2,Group,OTA,Deluxe,HB,Bronze,BR,Yes,NoShow,379.87
150138,04:00.1,8/6/2024,211,5,1,1,2,42,1090.8,143.32,0,6.68,144.6535,0.271,1.3,Leisure,Direct,Suite,BB,Gold,DE,No,Cancelled,962.67
55579,16:43.9,7/28/2024,216,5,1,2,0,45,970.3,103.92,30,4.25,105.4,0.285,1.35,Business,OTA,Standard,FB,Bronze,GB,Yes,Completed,498.1
157131,13:09.2,8/23/2025,238,2,1,1,1,18,5084.5,119.36,5,4.92,126.45,0.367,1.3,Group,OTA,Standard,SC,Bronze,BR,Yes,Cancelled,280.31
47738,09:39.0,5/6/2024,28,4,2,3,1,35,1073.1,98.15,25,5.52,96.87,0.349,1.0,Other,Corporate,Presidential,BB,Gold,FR,No,Completed,553.23
78715,46:56.8,4/4/2025,22,2,2,2,0,42,576.0,132.79,0,8.16,131.87,0.255,0.9,Group,Corporate,Studio,BB,Bronze,TR,Yes,NoShow,453.0
132038,37:45.2,4/8/2023,63,2,1,1,1,60,459.2,129.07,0,5.53,138.11,0.644,0.9,Business,OTA,Economy,HB,Bronze,CN,Yes,NoShow,241.73
176086,33:51.4,9/16/2024,67,1,1,1,0,60,3941.0,186.37,0,10.82,194.58,0.353,1.05,Other,Direct,Deluxe,BB,Gold,NZ,No,Cancelled,190.56
25160,52:09.4,5/30/2024,238,3,1,1,1,38,3562.8,65.26,0,10.69,65.42,0.044,1.0,Group,OTA,Deluxe,HB,Bronze,ES,No,Cancelled,202.66
191523,20:34.7,9/19/2024,196,1,1,2,0,20,7069.4,161.7,5,6.05,166.98,0.125,1.05,Group,OTA,Studio,BB,Gold,NZ,No,NoShow,157.79
180909,50:40.9,12/21/2025,233,3,1,2,0,42,11921.6,242.13,5,5.35,263.34,0.079,0.75,Business,OTA,Executive,BB,Bronze,DK,Yes,NoShow,537.32
118966,11:18.6,2/26/2025,332,4,1,2,0,54,7017.7,160.29,0,8.38,164.89,0.112,0.75,Business,TravelAgent,Suite,BB,Bronze,DE,No,Completed,423.03
159042,59:03.1,11/20/2024,112,7,1,2,0,34,2777.9,119.85,10,7.27,131.91,0.175,0.8,Corporate,Direct,Suite,FB,Silver,AU,No,NoShow,609.66
163144,52:04.4,1/16/2026,225,3,1,2,0,46,6427.1,140.29,15,13.31,139.16,0.498,0.7,Other,Direct,Family,BB,Bronze,US,Yes,Completed,271.89
151451,14:43.9,3/14/2024,161,1,1,1,0,29,486.0,58.45,0,3.33,58.37,0.344,0.85,Other,Direct,Deluxe,BB,Gold,SE,No,Completed,51.46
56324,07:56.4,4/24/2023,103,1,1,1,1,46,435.6,126.83,0,8.18,131.14,0.182,0.9,Other,TravelAgent,Executive,BB,Bronze,CA,No,Cancelled,121.11
71453,19:34.5,12/6/2024,94,3,2,2,1,68,4845.6,131.77,0,5.3,133.98,0.242,0.75,Other,Direct,Standard,BB,Bronze,PT,Yes,Cancelled,521.06
140253,34:11.7,9/12/2025,153,3,1,2,2,41,4630.5,112.61,15,3.28,109.77,0.535,1.05,Corporate,OTA,Executive,BB,Bronze,CH,Yes,Cancelled,265.24
144296,39:38.4,10/12/2025,142,3,1,2,0,58,462.4,74.11,30,8.99,78.55,0.394,0.95,Group,OTA,Executive,HB,Gold,CH,Yes,Cancelled,172.88
165688,20:07.5,7/24/2025,260,3,2,2,1,37,861.3,154.36,15,16.0,160.658,0.265,1.35,Other,Corporate,Deluxe,HB,Silver,PT,No,Cancelled,1012.63
137440,22:00.5,3/18/2025,200,3,2,2,1,36,577.5,153.95,20,12.42,160.84,0.062,0.85,Leisure,OTA,Presidential,BB,Bronze,NZ,No,NoShow,614.51
120227,18:33.9,9/20/2025,220,1,1,1,1,39,1252.5,139.02,0,3.22,136.52,0.178,1.05,Other,TravelAgent,Family,BB,Bronze,ZA,Yes,Cancelled,154.6
8651,51:27.9,5/22/2026,358,2,1,1,0,40,638.1,78.91,0,4.33,74.0,0.24,1.0,Leisure,Direct,Studio,HB,Silver,NO,Yes,Cancelled,156.25
64725,06:20.3,4/10/2025,45,5,1,1,0,47,1772.1,117.59,15,8.34,124.42,0.41,0.9,Corporate,OTA,Studio,FB,Platinum,GB,No,Cancelled,474.68
161053,06:07.0,11/1/2023,159,1,1,1,0,40,1356.1,111.74,25,10.79,109.52,0.146,0.8,Leisure,Direct,Presidential,BB,Bronze,GB,No,NoShow,68.47
36325,30:20.8,8/10/2025,102,7,1,2,1,40,2581.6,107.18,10,6.01,116.91,0.29,1.3,Leisure,Direct,Presidential,BB,Bronze,IE,Yes,Cancelled,916.96
106629,38:59.4,6/25/2025,167,2,1,1,0,40,8695.2,188.37,25,4.81,185.04,0.366,1.2,Leisure,OTA,Executive,BB,Silver,DE,No,NoShow,346.73
122202,22:34.7,1/23/2024,269,2,1,1,1,43,850.3,143.46,5,6.84,135.96,0.369,0.7,Leisure,TravelAgent,Studio,SC,Bronze,US,No,Cancelled,178.56
68522,15:08.3,3/19/2026,300,1,1,1,1,36,948.3,111.68,10,14.0,109.9,0.277,0.85,Business,TravelAgent,Presidential,BB,Bronze,CA,No,Completed,89.66
184768,37:20.4,3/6/2025,52,3,2,2,1,35,583.9,124.43,0,15.63,121.54,0.382,0.85,Leisure,Direct,Executive,FB,Gold,IE,No,NoShow,627.61
196374,28:13.7,12/24/2023,183,1,1,2,1,46,1854.4,112.28,0,2.9,107.89,0.334,0.75,Other,TravelAgent,Presidential,BB,Bronze,JP,Yes,Cancelled,84.67
54964,53:19.6,1/9/2024,50,2,2,2,1,48,828.0,95.92,10,7.36,93.68,0.378,0.7,Group,TravelAgent,Family,BB,Silver,CN,No,Cancelled,249.14
93014,32:59.5,1/5/2025,48,1,1,2,1,27,595.3,160.54,0,6.41,172.61,0.229,0.7,Business,OTA,Suite,BB,Silver,NO,Yes,NoShow,116.99
55110,20:05.4,7/19/2023,88,1,2,3,0,47,1348.7,217.78,5,6.68,225.95,0.23,1.35,Other,OTA,Family,BB,Gold,AT,No,NoShow,562.93
135126,13:04.0,10/16/2023,7,2,1,2,0,45,2384.3,176.98,5,8.99,187.21,0.261,0.95,Group,OTA,Presidential,HB,Bronze,AT,No,Completed,328.4
53372,48:59.5,12/21/2024,6,4,2,3,0,53,2860.8,172.18,0,13.87,173.668,0.3,0.75,Group,Direct,Presidential,HB,Silver,JP,Yes,Completed,989.36
181279,36:37.8,8/10/2024,351,4,1,2,0,68,1279.0,104.9,30,8.95,99.64,0.064,1.3,Group,Direct,Family,BB,Bronze,BE,Yes,Cancelled,377.28
40995,06:29.2,8/15/2024,182,6,1,2,1,51,1517.6,172.26,0,8.17,176.14,0.025,1.3,Business,OTA,Deluxe,SC,Silver,IE,No,NoShow,1287.94
61344,27:02.0,10/9/2024,40,3,1,1,1,19,945.6,159.65,0,12.19,161.03,0.282,0.95,Other,OTA,Studio,SC,Silver,GB,No,Completed,450.41
56478,27:10.8,9/16/2024,279,3,1,2,0,40,780.7,193.38,5,12.06,199.74,0.028,1.05,Corporate,Corporate,Economy,BB,Silver,CN,No,Completed,554.52
170910,25:11.4,2/5/2026,364,4,1,1,1,69,4535.2,109.35,20,8.44,114.37,0.188,0.75,Business,OTA,Family,BB,Silver,IT,No,NoShow,268.91
84766,56:03.9,8/14/2025,106,4,1,2,0,57,1285.2,152.1,0,14.27,154.99,0.265,1.3,Group,Corporate,Studio,SC,Gold,KR,No,Cancelled,808.77
167826,20:55.6,6/7/2023,103,2,1,2,1,39,1109.4,171.29,0,2.23,180.11,0.488,1.2,Group,TravelAgent,Executive,BB,Gold,CA,No,Cancelled,420.79
132798,32:42.7,8/9/2025,297,4,1,2,1,54,878.7,161.34,10,6.83,152.56,0.357,1.3,Leisure,Direct,Executive,BB,Gold,GB,Yes,Cancelled,794.02
75474,36:11.1,7/31/2025,326,1,1,2,0,21,452.2,50.0,0,20.91,52.37,0.178,1.35,Leisure,OTA,Family,HB,Bronze,CA,No,NoShow,69.7
197922,24:45.6,7/16/2024,12,4,1,2,0,31,1904.0,106.47,0,9.08,109.99,0.483,1.35,Group,OTA,Standard,BB,Bronze,NO,No,Cancelled,615.78
50478,52:10.7,2/14/2025,107,4,1,1,0,53,3560.0,90.47,15,9.77,93.28,0.406,0.75,Group,TravelAgent,Executive,BB,Silver,US,Yes,NoShow,236.59
59741,57:01.6,3/29/2025,39,2,1,2,1,42,332.0,103.24,20,7.22,106.37,0.174,0.85,Business,Direct,Executive,BB,Bronze,NO,Yes,Cancelled,140.17
139578,39:25.4,12/28/2024,274,3,1,1,2,58,842.5,132.47,0,11.31,138.84,0.338,0.75,Corporate,Direct,Suite,HB,Gold,JP,Yes,NoShow,310.11
179673,53:05.8,11/27/2024,346,3,1,2,0,48,604.4,156.04,20,9.67,143.32,0.235,0.8,Leisure,Corporate,Family,SC,Bronze,AU,No,NoShow,301.78
23689,03:08.4,7/3/2025,117,7,2,3,1,40,1090.8,53.68,5,3.06,59.2,0.48,1.35,Corporate,OTA,Suite,BB,Silver,PT,No,NoShow,926.97
95965,01:06.2,6/13/2024,229,3,2,2,2,52,3680.2,144.24,0,6.36,149.9625,0.35,1.2,Leisure,OTA,Suite,BB,Silver,IE,No,Cancelled,1077.01
88041,15:13.0,11/7/2023,183,2,1,2,2,24,420.3,117.45,5,3.52,121.9,0.051,0.8,Other,TravelAgent,Family,HB,Silver,FI,No,NoShow,186.75
15422,37:08.0,10/25/2024,88,2,1,1,1,29,1409.1,89.69,15,6.39,94.04,0.311,0.95,Group,Direct,Executive,BB,Bronze,DE,Yes,Completed,133.77
60016,29:03.4,4/6/2024,93,4,1,1,1,45,3801.6,128.47,20,11.96,126.18,0.13,0.9,Group,OTA,Executive,BB,Gold,CA,Yes,Cancelled,402.29
51916,21:20.7,10/29/2025,343,1,1,1,0,53,2911.2,182.65,5,4.56,188.6,0.101,0.95,Group,OTA,Economy,HB,Gold,AE,No,NoShow,175.71
164133,45:02.4,11/1/2024,262,3,1,2,0,41,508.9,107.96,0,9.32,110.39,0.542,0.8,Other,OTA,Deluxe,FB,Platinum,AE,Yes,Completed,262.26
155681,14:01.7,6/26/2025,194,2,1,1,0,20,3225.3,135.44,20,11.01,128.58,0.333,1.2,Other,Corporate,Family,HB,Bronze,KR,No,Cancelled,261.64
177623,51:52.7,2/16/2025,227,4,1,1,0,32,444.6,69.21,0,30.71,73.44,0.271,0.75,Corporate,OTA,Studio,BB,Silver,GB,Yes,Completed,215.03
142931,49:34.8,5/1/2025,302,5,1,1,1,44,1580.0,95.59,15,5.81,100.13,0.108,1.0,Other,OTA,Family,BB,Silver,GB,No,Cancelled,411.2
33041,12:32.1,1/23/2023,22,1,1,2,0,30,1019.9,153.11,0,4.67,152.61,0.487,0.7,Leisure,OTA,Family,SC,Bronze,NO,No,NoShow,106.66
43372,21:46.9,1/1/2026,238,1,1,2,0,28,3113.2,203.65,0,8.48,198.14,0.592,0.7,Corporate,OTA,Economy,BB,Silver,CA,No,NoShow,129.6
84795,51:36.0,2/6/2024,110,2,1,2,0,37,282.3,137.9,0,3.8,132.11,0.166,0.75,Corporate,TravelAgent,Deluxe,BB,Gold,NZ,No,Cancelled,198.97
138098,23:47.0,10/17/2025,182,4,2,3,2,49,1075.2,125.23,5,5.88,122.7,0.246,0.95,Leisure,OTA,Standard,BB,Bronze,FI,Yes,NoShow,884.41
137541,20:07.1,5/7/2024,274,1,1,1,1,58,2016.3,142.96,0,9.65,150.35,0.473,1.0,Other,Corporate,Standard,HB,Gold,CH,No,NoShow,140.45
187537,18:13.7,8/16/2025,347,3,2,2,0,50,2333.1,80.54,10,7.01,76.76,0.329,1.3,Leisure,OTA,Suite,BB,Silver,SE,Yes,Cancelled,563.86
71181,51:46.5,12/11/2025,239,3,1,1,0,48,528.1,182.69,20,3.87,186.87,0.458,0.75,Other,OTA,Economy,BB,Bronze,CA,No,NoShow,370.47
194914,09:42.5,10/5/2023,265,6,1,2,0,44,1090.8,129.66,5,4.76,133.44,0.558,0.95,Other,OTA,Suite,FB,Bronze,PT,No,Cancelled,710.93
156140,17:32.6,12/24/2024,158,1,1,1,1,59,1157.3,146.24,25,15.42,148.63,0.357,0.75,Leisure,TravelAgent,Family,BB,Bronze,CN,No,Cancelled,73.4
15225,11:21.0,1/9/2025,276,4,1,1,0,30,2748.5,77.0,20,6.96,80.13,0.192,0.7,Group,OTA,Suite,BB,Silver,CN,No,Cancelled,164.9
164509,27:31.7,3/2/2026,345,7,1,2,0,29,4274.2,145.87,0,13.96,150.7895,0.2,0.85,Business,OTA,Presidential,HB,Silver,DE,No,NoShow,846.51
120453,30:29.5,4/26/2024,342,1,3,3,2,33,182.7,169.82,5,7.6,158.13,0.363,0.9,Leisure,Direct,Deluxe,HB,Bronze,KR,Yes,Cancelled,379.04
122139,36:57.0,3/31/2025,173,1,1,1,1,60,1668.8,92.14,0,3.56,95.23,0.256,0.85,Corporate,OTA,Deluxe,BB,Silver,AE,No,Cancelled,74.55
142488,31:25.7,3/13/2025,304,4,1,2,0,37,2211.3,117.81,0,7.83,121.32,0.211,0.85,Group,TravelAgent,Family,BB,Bronze,IE,No,Completed,405.48
129056,49:12.3,2/9/2025,86,4,3,3,0,45,402.1,140.35,0,3.01,130.32,0.098,0.75,Business,OTA,Studio,BB,Bronze,DE,Yes,NoShow,1353.15
2915,54:12.6,11/10/2025,201,2,1,1,2,51,1236.8,109.07,30,3.98,102.07,0.354,0.8,Group,OTA,Deluxe,HB,Silver,FR,No,Cancelled,116.65
24434,39:50.9,4/3/2023,56,5,1,2,0,38,544.0,164.07,0,6.08,165.42,0.257,0.9,Leisure,TravelAgent,Executive,FB,Bronze,SG,No,NoShow,700.54
144999,07:41.5,6/21/2024,363,4,1,1,1,39,1315.8,129.84,0,8.98,136.07,0.433,1.2,Business,TravelAgent,Family,HB,Bronze,BR,Yes,NoShow,634.84
196526,03:06.4,8/22/2024,36,3,1,2,0,55,2593.9,133.39,0,11.41,137.19,0.332,1.3,Other,OTA,Studio,BB,Silver,DK,No,Cancelled,538.36
96105,34:10.5,10/24/2023,233,2,1,1,0,42,1676.8,172.37,15,8.98,170.01,0.255,0.95,Leisure,OTA,Suite,BB,Silver,NO,No,Completed,265.54
154826,28:27.3,10/24/2025,289,1,1,1,0,59,559.5,94.47,0,4.73,94.42,0.394,0.95,Other,OTA,Deluxe,BB,Bronze,JP,Yes,NoShow,77.13
94193,21:41.3,4/3/2024,211,1,1,2,1,58,1991.9,182.06,0,9.89,188.07,0.311,0.9,Other,TravelAgent,Executive,BB,Bronze,SG,No,Cancelled,171.44
2097,14:40.7,1/1/2024,29,3,1,1,0,46,1264.8,191.15,10,5.24,184.12,0.043,0.7,Leisure,OTA,Suite,BB,Bronze,BR,No,Completed,361.04
123446,09:10.4,6/16/2025,170,4,1,1,1,42,1090.8,148.33,0,9.41,143.95,0.434,1.2,Group,OTA,Family,BB,Gold,PT,No,NoShow,701.38
148924,29:14.2,11/13/2025,275,2,1,1,2,38,1109.7,159.95,5,5.98,168.81,0.358,0.8,Corporate,Direct,Deluxe,BB,Gold,FR,No,Cancelled,241.17
24436,26:48.1,7/6/2024,50,6,1,1,1,39,358.5,151.87,0,8.65,153.12,0.205,1.35,Leisure,Direct,Economy,HB,Silver,AE,Yes,NoShow,1199.67
93493,42:13.3,1/4/2026,285,3,1,2,0,29,161.5,96.05,10,9.15,93.86,0.191,0.7,Business,Direct,Executive,HB,Platinum,NZ,Yes,Cancelled,163.57
63120,31:54.9,2/15/2025,182,3,1,2,0,37,119.9,137.26,0,7.03,126.2,0.088,0.75,Corporate,Direct,Studio,FB,Bronze,FR,Yes,Completed,337.97
105955,52:13.5,10/2/2025,127,2,1,1,1,37,304.0,156.11,30,6.09,151.96,0.598,0.95,Other,Direct,Economy,BB,Silver,KR,No,NoShow,199.9
170417,16:45.4,7/24/2023,138,3,1,2,0,39,2041.4,123.78,30,10.05,125.49,0.191,1.35,Business,Direct,Economy,SC,Bronze,IE,No,NoShow,349.8
45508,26:53.0,12/21/2024,60,2,1,2,1,29,838.9,108.16,0,7.47,107.37,0.226,0.75,Other,Direct,Executive,BB,Bronze,AE,Yes,Cancelled,168.85
165878,12:37.2,5/10/2025,198,2,2,3,1,28,5072.6,130.64,0,8.03,142.62,0.255,1.0,Other,TravelAgent,Suite,HB,Silver,IE,Yes,Cancelled,560.06
